Iteration,Best Fitness,AVG Fitness,Worst Fitness,Prey Conflicts,Prey Total Color,Worst Conflicts,Worst Total Color
1399,64.800000,52.101000,43.200000,1,5,25,5
1400,64.800000,52.426000,43.200000,1,5,25,5
1401,64.800000,51.732000,42.400000,1,5,26,4
1402,64.800000,52.438000,41.400000,1,5,27,5
1403,64.800000,51.561000,39.700000,1,5,29,4
1404,64.800000,51.738000,42.300000,1,5,26,5
1405,64.800000,52.646000,45.000000,1,5,23,5
1406,64.800000,51.729000,43.300000,1,5,25,4
1407,64.800000,52.960000,44.200000,1,5,24,4
1408,64.800000,52.235000,37.100000,1,5,32,3
1409,64.800000,52.222000,40.600000,1,5,28,4
1410,64.800000,52.418000,43.200000,1,5,25,5
1411,64.800000,52.680000,43.200000,1,5,25,5
1412,64.800000,53.150000,45.100000,1,5,23,4
1413,64.800000,52.540000,45.000000,1,5,23,5
1414,64.800000,52.400000,44.100000,1,5,24,5
1415,64.800000,52.665000,38.800000,1,5,30,4
1416,64.800000,52.927000,43.200000,1,5,25,5
1417,64.800000,52.585000,46.000000,1,5,22,4
1418,64.800000,53.047000,46.800000,1,5,21,5
1419,64.800000,52.671000,43.200000,1,5,25,5
1420,64.800000,51.917000,45.000000,1,5,23,5
1421,64.800000,53.568000,45.900000,1,5,22,5
1422,64.800000,52.816000,45.900000,1,5,22,5
1423,64.800000,52.851000,40.500000,1,5,28,5
1424,64.800000,52.883000,42.300000,1,5,26,5
1425,64.800000,53.084000,44.200000,1,5,24,4
1426,64.800000,52.873000,43.200000,1,5,25,5
1427,64.800000,53.105000,40.600000,1,5,28,4
1428,64.800000,51.880000,45.900000,1,5,22,5
1429,64.800000,52.265000,41.400000,1,5,27,5
1430,64.800000,52.626000,45.000000,1,5,23,5
1431,64.800000,52.365000,44.100000,1,5,24,5
1432,64.800000,53.156000,45.900000,1,5,22,5
1433,64.800000,51.893000,44.100000,1,5,24,5
1434,64.800000,52.481000,39.600000,1,5,29,5
1435,64.800000,52.780000,45.000000,1,5,23,5
1436,64.800000,53.398000,33.300000,1,5,36,5
1437,64.800000,52.421000,43.200000,1,5,25,5
1438,64.800000,52.328000,43.200000,1,5,25,5
1439,64.800000,53.057000,41.400000,1,5,27,5
1440,64.800000,52.717000,45.000000,1,5,23,5
1441,64.800000,53.159000,46.800000,1,5,21,5
1442,64.800000,52.497000,42.300000,1,5,26,5
1443,64.800000,53.212000,45.000000,1,5,23,5
1444,64.800000,53.065000,45.900000,1,5,22,5
1445,64.800000,52.666000,43.200000,1,5,25,5
1446,64.800000,52.555000,43.200000,1,5,25,5
1447,64.800000,53.282000,46.800000,1,5,21,5
1448,64.800000,52.799000,44.100000,1,5,24,5
1449,64.800000,52.908000,45.000000,1,5,23,5
1450,64.800000,52.823000,43.200000,1,5,25,5
1451,64.800000,52.598000,45.000000,1,5,23,5
1452,64.800000,53.066000,44.100000,1,5,24,5
1453,64.800000,52.681000,44.100000,1,5,24,5
1454,64.800000,52.708000,44.100000,1,5,24,5
1455,64.800000,52.492000,39.600000,1,5,29,5
1456,64.800000,53.218000,44.100000,1,5,24,5
1457,64.800000,52.884000,43.200000,1,5,25,5
1458,64.800000,52.468000,44.100000,1,5,24,5
1459,64.800000,53.561000,43.200000,1,5,25,5
1460,64.800000,52.277000,43.200000,1,5,25,5
1461,64.800000,52.177000,42.300000,1,5,26,5
1462,64.800000,52.860000,45.100000,1,5,23,4
1463,64.800000,53.114000,46.800000,1,5,21,5
1464,64.800000,52.342000,41.500000,1,5,27,4
1465,64.800000,52.252000,39.600000,1,5,29,5
1466,64.800000,53.652000,45.900000,1,5,22,5
1467,64.800000,52.626000,43.300000,1,5,25,4
1468,64.800000,53.175000,46.800000,1,5,21,5
1469,64.800000,52.886000,46.800000,1,5,21,5
1470,64.800000,53.096000,44.100000,1,5,24,5
1471,64.800000,52.799000,45.000000,1,5,23,5
1472,64.800000,52.316000,40.600000,1,5,28,4
1473,64.800000,52.870000,45.900000,1,5,22,5
1474,64.800000,52.913000,44.100000,1,5,24,5
1475,64.800000,52.441000,43.300000,1,5,25,4
1476,64.800000,52.645000,42.300000,1,5,26,5
1477,64.800000,52.146000,37.800000,1,5,31,5
1478,64.800000,53.183000,46.000000,1,5,22,4
1479,64.800000,53.319000,44.200000,1,5,24,4
1480,64.800000,52.556000,45.000000,1,5,23,5
1481,64.800000,53.159000,43.200000,1,5,25,5
1482,64.800000,52.600000,45.000000,1,5,23,5
1483,64.800000,53.105000,45.000000,1,5,23,5
1484,64.800000,52.886000,44.100000,1,5,24,5
1485,64.800000,52.482000,43.200000,1,5,25,5
1486,64.800000,52.367000,44.200000,1,5,24,4
1487,64.800000,52.396000,45.900000,1,5,22,5
1488,64.800000,52.355000,39.600000,1,5,29,5
1489,64.800000,53.014000,44.200000,1,5,24,4
1490,64.800000,52.942000,45.100000,1,5,23,4
1491,64.800000,52.172000,41.500000,1,5,27,4
1492,64.800000,52.436000,45.000000,1,5,23,5
1493,64.800000,51.793000,44.200000,1,5,24,4
1494,64.800000,52.913000,43.200000,1,5,25,5
1495,64.800000,52.835000,43.200000,1,5,25,5
1496,64.800000,52.325000,43.300000,1,5,25,4
1497,64.800000,52.630000,43.200000,1,5,25,5
1498,64.800000,53.195000,41.400000,1,5,27,5
1499,64.800000,52.915000,45.000000,1,5,23,5
1500,64.800000,52.815000,46.800000,1,5,21,5
1501,64.800000,53.321000,44.100000,1,5,24,5
1502,64.800000,53.357000,45.000000,1,5,23,5
1503,64.800000,52.707000,45.900000,1,5,22,5
1504,64.800000,53.085000,44.100000,1,5,24,5
1505,64.800000,53.293000,45.900000,1,5,22,5
1506,64.800000,52.334000,39.700000,1,5,29,4
1507,64.800000,53.511000,45.900000,1,5,22,5
1508,64.800000,52.719000,40.600000,1,5,28,4
1509,64.800000,52.399000,44.100000,1,5,24,5
1510,64.800000,52.890000,45.100000,1,5,23,4
1511,64.800000,52.522000,45.900000,1,5,22,5
1512,64.800000,53.076000,44.100000,1,5,24,5
1513,64.800000,52.392000,42.400000,1,5,26,4
1514,64.800000,52.402000,45.000000,1,5,23,5
1515,64.800000,53.084000,41.500000,1,5,27,4
1516,64.800000,52.801000,41.400000,1,5,27,5
1517,64.800000,53.076000,45.000000,1,5,23,5
1518,64.800000,52.614000,45.900000,1,5,22,5
1519,64.800000,52.455000,42.300000,1,5,26,5
1520,64.800000,52.783000,44.200000,1,5,24,4
1521,64.800000,52.968000,44.200000,1,5,24,4
1522,64.800000,52.755000,42.300000,1,5,26,5
1523,64.800000,53.263000,47.700000,1,5,20,5
1524,64.800000,52.572000,43.200000,1,5,25,5
1525,64.800000,52.262000,44.100000,1,5,24,5
1526,64.800000,52.636000,45.900000,1,5,22,5
1527,64.800000,53.138000,45.900000,1,5,22,5
1528,64.800000,52.881000,46.800000,1,5,21,5
1529,64.800000,52.699000,43.200000,1,5,25,5
1530,64.800000,53.278000,41.400000,1,5,27,5
1531,64.800000,52.178000,44.100000,1,5,24,5
1532,64.800000,52.878000,43.200000,1,5,25,5
1533,64.800000,52.962000,45.000000,1,5,23,5
1534,64.800000,52.483000,38.800000,1,5,30,4
1535,64.800000,53.154000,44.100000,1,5,24,5
1536,64.800000,52.808000,45.100000,1,5,23,4
1537,64.800000,53.041000,44.100000,1,5,24,5
1538,64.800000,52.600000,46.800000,1,5,21,5
1539,64.800000,52.183000,38.800000,1,5,30,4
1540,64.800000,52.806000,43.200000,1,5,25,5
1541,64.800000,53.624000,44.100000,1,5,24,5
1542,64.800000,52.166000,43.200000,1,5,25,5
1543,64.800000,52.761000,44.100000,1,5,24,5
1544,64.800000,52.717000,45.000000,1,5,23,5
1545,64.800000,53.250000,45.000000,1,5,23,5
1546,64.800000,52.554000,45.000000,1,5,23,5
1547,64.800000,52.664000,45.000000,1,5,23,5
1548,64.800000,53.157000,42.300000,1,5,26,5
1549,64.800000,53.053000,46.800000,1,5,21,5
1550,64.800000,52.951000,44.200000,1,5,24,4
1551,64.800000,52.765000,45.100000,1,5,23,4
1552,64.800000,52.607000,45.900000,1,5,22,5
1553,64.800000,52.994000,46.800000,1,5,21,5
1554,64.800000,52.810000,40.500000,1,5,28,5
1555,64.800000,52.208000,43.300000,1,5,25,4
1556,64.800000,52.898000,44.100000,1,5,24,5
1557,64.800000,52.654000,44.100000,1,5,24,5
1558,64.800000,51.885000,38.800000,1,5,30,4
1559,64.800000,53.649000,45.900000,1,5,22,5
1560,64.800000,52.862000,43.200000,1,5,25,5
1561,64.800000,52.959000,41.400000,1,5,27,5
1562,64.800000,52.890000,45.900000,1,5,22,5
1563,64.800000,52.960000,46.800000,1,5,21,5
1564,64.800000,52.833000,45.900000,1,5,22,5
1565,64.800000,53.268000,46.000000,1,5,22,4
1566,64.800000,53.051000,45.900000,1,5,22,5
1567,64.800000,53.060000,45.900000,1,5,22,5
1568,64.800000,53.076000,44.100000,1,5,24,5
1569,64.800000,53.251000,42.300000,1,5,26,5
1570,64.800000,52.519000,40.500000,1,5,28,5
1571,64.800000,52.918000,42.300000,1,5,26,5
1572,64.800000,54.146000,48.600000,1,5,19,5
1573,64.800000,52.498000,42.400000,1,5,26,4
1574,64.800000,52.159000,44.100000,1,5,24,5
1575,64.800000,52.462000,44.100000,1,5,24,5
1576,64.800000,52.682000,38.700000,1,5,30,5
1577,64.800000,53.669000,45.000000,1,5,23,5
1578,64.800000,52.699000,44.100000,1,5,24,5
1579,64.800000,52.925000,44.100000,1,5,24,5
1580,64.800000,52.610000,46.000000,1,5,22,4
1581,64.800000,52.861000,43.200000,1,5,25,5
1582,64.800000,52.481000,45.900000,1,5,22,5
1583,64.800000,53.017000,45.900000,1,5,22,5
1584,64.800000,53.005000,39.700000,1,5,29,4
1585,64.800000,53.005000,44.100000,1,5,24,5
1586,64.800000,52.744000,45.900000,1,5,22,5
1587,64.800000,52.332000,43.200000,1,5,25,5
1588,64.800000,52.742000,45.000000,1,5,23,5
1589,64.800000,52.211000,39.600000,1,5,29,5
1590,64.800000,53.265000,46.000000,1,5,22,4
1591,64.800000,52.276000,42.300000,1,5,26,5
1592,64.800000,52.664000,41.500000,1,5,27,4
1593,64.800000,53.673000,46.800000,1,5,21,5
1594,64.800000,52.410000,43.200000,1,5,25,5
1595,64.800000,52.929000,43.200000,1,5,25,5
1596,64.800000,51.972000,44.100000,1,5,24,5
1597,64.800000,52.853000,43.200000,1,5,25,5
1598,64.800000,53.466000,46.800000,1,5,21,5
1599,64.800000,52.702000,44.100000,1,5,24,5
1600,64.800000,52.604000,45.100000,1,5,23,4
1601,64.800000,53.041000,43.200000,1,5,25,5
1602,64.800000,52.575000,45.900000,1,5,22,5
1603,64.800000,52.796000,43.200000,1,5,25,5
1604,64.800000,53.345000,45.900000,1,5,22,5
1605,64.800000,52.251000,44.100000,1,5,24,5
1606,64.800000,52.628000,41.500000,1,5,27,4
1607,64.800000,52.162000,43.200000,1,5,25,5
1608,64.800000,53.148000,44.100000,1,5,24,5
1609,64.800000,52.637000,44.100000,1,5,24,5
1610,64.800000,52.610000,41.500000,1,5,27,4
1611,64.800000,53.617000,42.400000,1,5,26,4
1612,64.800000,52.545000,45.000000,1,5,23,5
1613,64.800000,53.608000,44.200000,1,5,24,4
1614,64.800000,53.184000,43.300000,1,5,25,4
1615,64.800000,52.647000,43.200000,1,5,25,5
1616,64.800000,52.851000,45.000000,1,5,23,5
1617,64.800000,52.562000,43.200000,1,5,25,5
1618,64.800000,52.626000,44.200000,1,5,24,4
1619,64.800000,52.054000,42.400000,1,5,26,4
1620,64.800000,52.653000,45.100000,1,5,23,4
1621,64.800000,52.735000,44.100000,1,5,24,5
1622,64.800000,53.361000,46.800000,1,5,21,5
1623,64.800000,52.860000,45.900000,1,5,22,5
1624,64.800000,53.173000,42.300000,1,5,26,5
1625,64.800000,52.744000,41.400000,1,5,27,5
1626,64.800000,52.796000,44.100000,1,5,24,5
1627,64.800000,52.384000,42.400000,1,5,26,4
1628,64.800000,52.908000,46.800000,1,5,21,5
1629,64.800000,52.603000,41.400000,1,5,27,5
1630,64.800000,52.562000,44.100000,1,5,24,5
1631,64.800000,53.081000,38.700000,1,5,30,5
1632,64.800000,52.779000,42.400000,1,5,26,4
1633,64.800000,53.581000,46.800000,1,5,21,5
1634,64.800000,52.605000,45.000000,1,5,23,5
1635,64.800000,52.942000,38.700000,1,5,30,5
1636,64.800000,52.365000,43.200000,1,5,25,5
1637,64.800000,52.664000,45.000000,1,5,23,5
1638,64.800000,52.341000,42.400000,1,5,26,4
1639,64.800000,53.266000,45.100000,1,5,23,4
1640,64.800000,53.119000,46.800000,1,5,21,5
1641,64.800000,52.746000,44.100000,1,5,24,5
1642,64.800000,52.823000,38.700000,1,5,30,5
1643,64.800000,52.491000,43.200000,1,5,25,5
1644,64.800000,52.837000,45.000000,1,5,23,5
1645,64.800000,53.609000,44.200000,1,5,24,4
1646,64.800000,52.313000,40.600000,1,5,28,4
1647,64.800000,52.761000,45.000000,1,5,23,5
1648,64.800000,52.389000,42.300000,1,5,26,5
1649,64.800000,52.896000,43.200000,1,5,25,5
1650,64.800000,53.175000,45.900000,1,5,22,5
1651,64.800000,52.701000,43.200000,1,5,25,5
1652,64.800000,52.853000,44.200000,1,5,24,4
1653,64.800000,52.444000,44.100000,1,5,24,5
1654,64.800000,52.368000,37.900000,1,5,31,4
1655,64.800000,52.886000,45.000000,1,5,23,5
1656,64.800000,52.367000,42.300000,1,5,26,5
1657,64.800000,52.880000,45.000000,1,5,23,5
1658,64.800000,53.075000,45.900000,1,5,22,5
1659,64.800000,52.662000,45.900000,1,5,22,5
1660,64.800000,52.452000,39.600000,1,5,29,5
1661,64.800000,52.202000,44.100000,1,5,24,5
1662,64.800000,52.636000,45.900000,1,5,22,5
1663,64.800000,52.248000,45.900000,1,5,22,5
1664,64.800000,53.020000,41.500000,1,5,27,4
1665,64.800000,52.956000,45.900000,1,5,22,5
1666,64.800000,52.671000,45.000000,1,5,23,5
1667,64.800000,52.250000,41.400000,1,5,27,5
1668,64.800000,52.683000,45.000000,1,5,23,5
1669,64.800000,52.154000,45.000000,1,5,23,5
1670,64.800000,52.752000,43.200000,1,5,25,5
1671,64.800000,53.232000,43.200000,1,5,25,5
1672,64.800000,52.792000,45.000000,1,5,23,5
1673,64.800000,52.071000,42.300000,1,5,26,5
1674,64.800000,53.003000,45.900000,1,5,22,5
1675,64.800000,52.661000,42.400000,1,5,26,4
1676,64.800000,52.739000,41.500000,1,5,27,4
1677,64.800000,52.885000,44.100000,1,5,24,5
1678,64.800000,52.548000,42.400000,1,5,26,4
1679,64.800000,53.587000,47.700000,1,5,20,5
1680,64.800000,53.415000,45.900000,1,5,22,5
1681,64.800000,52.063000,40.500000,1,5,28,5
1682,64.800000,53.119000,47.700000,1,5,20,5
1683,64.800000,53.299000,45.000000,1,5,23,5
1684,64.800000,52.582000,41.400000,1,5,27,5
1685,64.800000,52.922000,43.200000,1,5,25,5
1686,64.800000,52.888000,45.900000,1,5,22,5
1687,64.800000,52.739000,45.900000,1,5,22,5
1688,64.800000,52.748000,45.100000,1,5,23,4
1689,64.800000,52.999000,39.800000,1,5,29,3
1690,64.800000,52.568000,45.100000,1,5,23,4
1691,64.800000,52.894000,42.300000,1,5,26,5
1692,64.800000,52.941000,44.200000,1,5,24,4
1693,64.800000,52.896000,45.900000,1,5,22,5
1694,64.800000,53.582000,44.100000,1,5,24,5
1695,64.800000,52.993000,44.100000,1,5,24,5
1696,64.800000,53.216000,44.100000,1,5,24,5
1697,64.800000,53.013000,45.900000,1,5,22,5
1698,64.800000,52.516000,43.300000,1,5,25,4
1699,64.800000,52.726000,44.100000,1,5,24,5
1700,64.800000,53.102000,46.800000,1,5,21,5
1701,64.800000,52.856000,41.400000,1,5,27,5
1702,64.800000,52.189000,39.600000,1,5,29,5
1703,64.800000,52.915000,43.200000,1,5,25,5
1704,64.800000,51.941000,45.000000,1,5,23,5
1705,64.800000,53.084000,44.100000,1,5,24,5
1706,64.800000,52.401000,44.100000,1,5,24,5
1707,64.800000,52.215000,43.200000,1,5,25,5
1708,64.800000,53.254000,46.800000,1,5,21,5
1709,64.800000,53.232000,42.300000,1,5,26,5
1710,64.800000,52.404000,37.900000,1,5,31,4
1711,64.800000,52.973000,44.200000,1,5,24,4
1712,64.800000,52.304000,43.200000,1,5,25,5
1713,64.800000,53.158000,42.300000,1,5,26,5
1714,64.800000,52.607000,43.200000,1,5,25,5
1715,64.800000,53.032000,45.900000,1,5,22,5
1716,64.800000,52.539000,43.200000,1,5,25,5
1717,64.800000,52.931000,45.000000,1,5,23,5
1718,64.800000,52.091000,43.400000,1,5,25,3
1719,64.800000,52.960000,42.300000,1,5,26,5
1720,64.800000,53.354000,44.100000,1,5,24,5
1721,64.800000,52.791000,46.000000,1,5,22,4
1722,64.800000,53.158000,42.400000,1,5,26,4
1723,64.800000,52.617000,41.500000,1,5,27,4
1724,64.800000,53.223000,46.800000,1,5,21,5
1725,64.800000,53.220000,45.100000,1,5,23,4
1726,64.800000,53.076000,43.200000,1,5,25,5
1727,64.800000,52.636000,43.200000,1,5,25,5
1728,64.800000,53.148000,46.800000,1,5,21,5
1729,64.800000,52.663000,45.900000,1,5,22,5
1730,64.800000,51.852000,42.300000,1,5,26,5
1731,64.800000,53.615000,40.500000,1,5,28,5
1732,64.800000,53.356000,45.900000,1,5,22,5
1733,64.800000,52.083000,41.400000,1,5,27,5
1734,64.800000,53.426000,46.800000,1,5,21,5
1735,64.800000,52.655000,38.700000,1,5,30,5
1736,64.800000,52.913000,45.000000,1,5,23,5
1737,64.800000,53.208000,36.900000,1,5,32,5
1738,64.800000,52.451000,43.300000,1,5,25,4
1739,64.800000,52.256000,42.300000,1,5,26,5
1740,64.800000,52.859000,44.200000,1,5,24,4
1741,64.800000,52.931000,44.100000,1,5,24,5
1742,64.800000,52.652000,45.000000,1,5,23,5
1743,64.800000,52.509000,45.000000,1,5,23,5
1744,64.800000,52.347000,40.500000,1,5,28,5
1745,64.800000,52.716000,41.500000,1,5,27,4
1746,64.800000,53.317000,45.900000,1,5,22,5
1747,64.800000,52.642000,44.100000,1,5,24,5
1748,64.800000,52.529000,42.300000,1,5,26,5
1749,64.800000,52.543000,45.000000,1,5,23,5
1750,64.800000,52.655000,45.000000,1,5,23,5
1751,64.800000,52.844000,45.000000,1,5,23,5
1752,64.800000,53.169000,45.000000,1,5,23,5
1753,64.800000,52.263000,38.800000,1,5,30,4
1754,64.800000,54.110000,47.700000,1,5,20,5
1755,64.800000,52.950000,45.900000,1,5,22,5
1756,64.800000,52.788000,42.300000,1,5,26,5
1757,64.800000,52.374000,43.200000,1,5,25,5
1758,64.800000,52.511000,46.000000,1,5,22,4
1759,64.800000,52.746000,45.100000,1,5,23,4
1760,64.800000,52.744000,45.000000,1,5,23,5
1761,64.800000,52.601000,42.400000,1,5,26,4
1762,64.800000,53.084000,42.400000,1,5,26,4
1763,64.800000,52.966000,42.300000,1,5,26,5
1764,64.800000,52.560000,45.000000,1,5,23,5
1765,64.800000,53.331000,44.200000,1,5,24,4
1766,64.800000,52.473000,43.300000,1,5,25,4
1767,64.800000,53.041000,47.700000,1,5,20,5
1768,64.800000,52.760000,45.000000,1,5,23,5
1769,64.800000,52.869000,42.300000,1,5,26,5
1770,64.800000,52.731000,45.900000,1,5,22,5
1771,64.800000,52.386000,43.300000,1,5,25,4
1772,64.800000,52.935000,46.000000,1,5,22,4
1773,64.800000,53.453000,45.900000,1,5,22,5
1774,64.800000,52.204000,40.500000,1,5,28,5
1775,64.800000,52.843000,44.100000,1,5,24,5
1776,64.800000,52.927000,44.100000,1,5,24,5
1777,64.800000,51.903000,41.500000,1,5,27,4
1778,64.800000,52.942000,43.200000,1,5,25,5
1779,64.800000,52.859000,44.100000,1,5,24,5
1780,64.800000,52.903000,42.300000,1,5,26,5
1781,64.800000,52.467000,42.300000,1,5,26,5
1782,64.800000,52.544000,41.400000,1,5,27,5
1783,64.800000,52.879000,43.300000,1,5,25,4
1784,64.800000,52.580000,40.500000,1,5,28,5
1785,64.800000,52.301000,45.900000,1,5,22,5
1786,64.800000,53.535000,43.200000,1,5,25,5
1787,64.800000,52.360000,45.000000,1,5,23,5
1788,64.800000,52.656000,46.800000,1,5,21,5
1789,64.800000,52.939000,45.900000,1,5,22,5
1790,64.800000,53.094000,39.600000,1,5,29,5
1791,64.800000,52.323000,41.500000,1,5,27,4
1792,64.800000,52.711000,46.000000,1,5,22,4
1793,64.800000,52.840000,42.300000,1,5,26,5
1794,64.800000,52.808000,46.800000,1,5,21,5
1795,64.800000,52.298000,43.300000,1,5,25,4
1796,64.800000,52.583000,45.000000,1,5,23,5
1797,64.800000,52.688000,37.900000,1,5,31,4
1798,64.800000,52.606000,45.000000,1,5,23,5
1799,64.800000,53.338000,45.900000,1,5,22,5
1800,64.800000,52.430000,42.400000,1,5,26,4
1801,64.800000,52.815000,44.100000,1,5,24,5
1802,64.800000,53.480000,43.200000,1,5,25,5
1803,64.800000,52.613000,44.100000,1,5,24,5
1804,64.800000,52.994000,45.900000,1,5,22,5
1805,64.800000,52.628000,42.500000,1,5,26,3
1806,64.800000,52.672000,44.100000,1,5,24,5
1807,64.800000,53.111000,44.100000,1,5,24,5
1808,64.800000,52.392000,44.200000,1,5,24,4
1809,64.800000,52.422000,41.400000,1,5,27,5
1810,64.800000,52.683000,40.600000,1,5,28,4
1811,64.800000,52.330000,45.900000,1,5,22,5
1812,64.800000,53.039000,46.800000,1,5,21,5
1813,64.800000,52.708000,44.200000,1,5,24,4
1814,64.800000,53.084000,47.700000,1,5,20,5
1815,64.800000,53.192000,45.900000,1,5,22,5
1816,64.800000,52.671000,45.000000,1,5,23,5
1817,64.800000,53.103000,45.900000,1,5,22,5
1818,64.800000,52.314000,43.200000,1,5,25,5
1819,64.800000,52.817000,44.200000,1,5,24,4
1820,64.800000,52.653000,46.800000,1,5,21,5
1821,64.800000,52.762000,46.800000,1,5,21,5
1822,64.800000,52.408000,44.100000,1,5,24,5
1823,64.800000,53.587000,43.200000,1,5,25,5
1824,64.800000,52.583000,43.300000,1,5,25,4
1825,64.800000,52.915000,45.100000,1,5,23,4
1826,64.800000,52.906000,40.600000,1,5,28,4
1827,64.800000,53.201000,45.100000,1,5,23,4
1828,64.800000,52.763000,43.300000,1,5,25,4
1829,64.800000,52.931000,46.800000,1,5,21,5
1830,64.800000,53.289000,47.700000,1,5,20,5
1831,64.800000,52.689000,39.700000,1,5,29,4
1832,64.800000,52.339000,43.200000,1,5,25,5
1833,64.800000,52.853000,44.100000,1,5,24,5
1834,64.800000,53.112000,45.900000,1,5,22,5
1835,64.800000,53.167000,45.900000,1,5,22,5
1836,64.800000,52.689000,45.900000,1,5,22,5
1837,64.800000,53.380000,45.000000,1,5,23,5
1838,64.800000,52.798000,44.100000,1,5,24,5
1839,64.800000,52.392000,41.400000,1,5,27,5
1840,64.800000,52.870000,42.300000,1,5,26,5
1841,64.800000,52.459000,37.000000,1,5,32,4
1842,64.800000,53.111000,42.300000,1,5,26,5
1843,64.800000,52.868000,45.100000,1,5,23,4
1844,64.800000,52.906000,44.100000,1,5,24,5
1845,64.800000,52.537000,41.500000,1,5,27,4
1846,64.800000,52.766000,45.000000,1,5,23,5
1847,64.800000,52.051000,42.300000,1,5,26,5
1848,64.800000,52.754000,43.200000,1,5,25,5
1849,64.800000,52.331000,43.200000,1,5,25,5
1850,64.800000,53.290000,45.900000,1,5,22,5
1851,64.800000,52.697000,44.100000,1,5,24,5
1852,64.800000,53.300000,46.800000,1,5,21,5
1853,64.800000,52.447000,41.400000,1,5,27,5
1854,64.800000,52.435000,44.100000,1,5,24,5
1855,64.800000,52.682000,41.500000,1,5,27,4
1856,64.800000,53.005000,42.400000,1,5,26,4
1857,64.800000,52.697000,43.200000,1,5,25,5
1858,64.800000,53.148000,47.700000,1,5,20,5
1859,64.800000,53.147000,44.100000,1,5,24,5
1860,64.800000,53.241000,41.400000,1,5,27,5
1861,64.800000,53.164000,45.000000,1,5,23,5
1862,64.800000,52.259000,40.500000,1,5,28,5
1863,64.800000,52.625000,42.400000,1,5,26,4
1864,64.800000,52.609000,42.300000,1,5,26,5
1865,64.800000,52.662000,44.100000,1,5,24,5
1866,64.800000,53.376000,46.000000,1,5,22,4
1867,64.800000,52.754000,42.400000,1,5,26,4
1868,64.800000,52.680000,45.900000,1,5,22,5
1869,64.800000,53.077000,45.900000,1,5,22,5
1870,64.800000,53.149000,45.000000,1,5,23,5
1871,64.800000,53.312000,43.200000,1,5,25,5
1872,64.800000,53.420000,46.800000,1,5,21,5
1873,64.800000,52.609000,44.100000,1,5,24,5
1874,64.800000,52.386000,44.100000,1,5,24,5
1875,64.800000,52.424000,44.100000,1,5,24,5
1876,64.800000,53.265000,42.400000,1,5,26,4
1877,64.800000,52.845000,44.100000,1,5,24,5
1878,64.800000,53.148000,43.200000,1,5,25,5
1879,64.800000,52.932000,44.100000,1,5,24,5
1880,64.800000,51.802000,44.100000,1,5,24,5
1881,64.800000,52.964000,45.900000,1,5,22,5
1882,64.800000,52.526000,45.000000,1,5,23,5
1883,64.800000,53.067000,45.000000,1,5,23,5
1884,64.800000,52.493000,41.400000,1,5,27,5
1885,64.800000,52.423000,40.600000,1,5,28,4
1886,64.800000,52.320000,44.100000,1,5,24,5
1887,64.800000,52.539000,41.500000,1,5,27,4
1888,64.800000,53.095000,46.800000,1,5,21,5
1889,64.800000,52.907000,40.500000,1,5,28,5
1890,64.800000,52.940000,45.000000,1,5,23,5
1891,64.800000,52.988000,45.000000,1,5,23,5
1892,64.800000,52.584000,44.200000,1,5,24,4
1893,64.800000,52.595000,45.000000,1,5,23,5
1894,64.800000,52.422000,45.900000,1,5,22,5
1895,64.800000,52.627000,45.000000,1,5,23,5
1896,64.800000,52.418000,40.600000,1,5,28,4
1897,64.800000,52.460000,45.000000,1,5,23,5
1898,64.800000,52.979000,45.900000,1,5,22,5
1899,64.800000,53.313000,45.000000,1,5,23,5
1900,64.800000,52.969000,41.500000,1,5,27,4
1901,64.800000,52.824000,45.100000,1,5,23,4
1902,64.800000,52.600000,44.100000,1,5,24,5
1903,64.800000,52.511000,44.100000,1,5,24,5
1904,64.800000,52.841000,44.100000,1,5,24,5
1905,64.800000,52.981000,40.600000,1,5,28,4
1906,64.800000,52.136000,42.400000,1,5,26,4
1907,64.800000,53.518000,40.600000,1,5,28,4
1908,64.800000,52.755000,45.900000,1,5,22,5
1909,64.800000,52.706000,40.500000,1,5,28,5
1910,64.800000,52.896000,41.400000,1,5,27,5
1911,64.800000,52.726000,45.000000,1,5,23,5
1912,64.800000,52.611000,41.500000,1,5,27,4
1913,64.800000,52.394000,39.600000,1,5,29,5
1914,64.800000,52.210000,40.500000,1,5,28,5
1915,64.800000,53.185000,45.900000,1,5,22,5
1916,64.800000,52.675000,47.700000,1,5,20,5
1917,64.800000,53.014000,45.000000,1,5,23,5
1918,64.800000,52.374000,42.300000,1,5,26,5
1919,64.800000,53.066000,45.900000,1,5,22,5
1920,64.800000,52.754000,43.300000,1,5,25,4
1921,64.800000,53.050000,39.700000,1,5,29,4
1922,64.800000,53.525000,46.800000,1,5,21,5
1923,64.800000,52.989000,42.400000,1,5,26,4
1924,64.800000,53.150000,46.800000,1,5,21,5
1925,64.800000,53.041000,43.300000,1,5,25,4
1926,64.800000,52.375000,43.200000,1,5,25,5
1927,64.800000,53.076000,45.900000,1,5,22,5
1928,64.800000,52.788000,45.100000,1,5,23,4
1929,64.800000,52.621000,42.300000,1,5,26,5
1930,64.800000,53.600000,43.200000,1,5,25,5
1931,64.800000,53.227000,35.100000,1,5,34,5
1932,64.800000,53.165000,42.300000,1,5,26,5
1933,64.800000,53.173000,45.900000,1,5,22,5
1934,64.800000,52.969000,44.100000,1,5,24,5
