Iteration,Fitness,AVG Fitness,Standard Deviation,Cluster Size,Conflicts,Total Color
497,101.250000,91.263500,4.929568,10,15,5
498,101.250000,91.440000,4.559786,10,15,5
499,101.250000,90.851000,5.212768,10,15,5
500,101.250000,91.693000,4.893041,10,15,5
501,101.250000,90.731500,5.506622,10,15,5
502,101.250000,91.114500,5.012870,10,15,5
503,101.250000,91.498500,4.887747,10,15,5
504,101.250000,91.479000,5.131930,10,15,5
505,101.250000,91.241000,4.985471,10,15,5
506,101.250000,91.929500,4.381113,10,15,5
507,101.250000,91.689500,4.723311,10,15,5
508,101.250000,91.220500,4.964958,10,15,5
509,101.250000,91.690500,4.873483,10,15,5
510,101.250000,91.869000,4.613430,10,15,5
511,101.250000,91.300000,5.103401,10,15,5
512,101.250000,91.445500,4.756738,10,15,5
513,101.250000,92.238000,4.129220,10,15,5
514,101.250000,91.309000,4.968996,10,15,5
515,101.250000,91.409500,4.886930,10,15,5
516,101.250000,91.479500,4.795743,10,15,5
517,101.250000,91.023500,5.318898,10,15,5
518,101.250000,91.526500,4.943695,10,15,5
519,101.250000,91.290000,4.984476,10,15,5
520,101.250000,91.304500,5.036423,10,15,5
521,101.250000,91.004000,5.583568,10,15,5
522,101.250000,91.728000,4.872819,10,15,5
523,101.250000,90.867500,4.984272,3,15,5
524,101.250000,91.306500,5.171623,10,15,5
525,101.250000,91.829500,4.484267,10,15,5
526,101.250000,91.505000,4.803959,10,15,5
527,101.250000,92.183500,4.134084,10,15,5
528,101.250000,91.091000,5.267031,10,15,5
529,101.250000,91.643500,4.974001,10,15,5
530,101.250000,90.939500,5.869626,6,15,5
531,101.250000,91.567000,5.639199,10,15,5
532,101.250000,91.528500,4.850362,10,15,5
533,101.250000,91.705500,5.038987,10,15,5
534,101.250000,91.419500,4.999164,10,15,5
535,101.250000,91.403500,5.139885,10,15,5
536,101.250000,92.063000,4.359923,10,15,5
537,101.250000,90.835500,5.735413,10,15,5
538,101.250000,91.686000,4.922398,10,15,5
539,101.250000,91.884000,4.415138,10,15,5
540,101.250000,92.190500,4.383399,10,15,5
541,101.250000,90.987000,5.075951,10,15,5
542,101.250000,91.449000,4.509573,10,15,5
543,101.250000,91.976000,4.453310,10,15,5
544,101.250000,91.521000,5.005188,10,15,5
545,101.250000,91.939500,4.576387,10,15,5
546,101.250000,91.726000,4.637173,10,15,5
547,101.250000,91.611500,4.904854,10,15,5
548,101.250000,91.656000,4.965694,10,15,5
549,101.250000,91.422500,5.093728,10,15,5
550,101.250000,91.725500,4.813645,10,15,5
551,101.250000,91.157500,5.579822,10,15,5
552,101.250000,91.183000,5.435942,10,15,5
553,101.250000,91.092000,5.523616,10,15,5
554,101.250000,91.322500,5.186667,10,15,5
555,101.250000,90.815500,5.253326,10,15,5
556,101.250000,91.508000,4.851055,10,15,5
557,101.250000,91.523000,4.855767,10,15,5
558,101.250000,91.302500,5.253144,10,15,5
559,101.250000,91.163500,4.997339,10,15,5
560,101.250000,91.686000,4.617283,10,15,5
561,101.250000,91.150000,5.200630,10,15,5
562,101.250000,91.514500,4.971183,10,15,5
563,101.250000,91.397000,5.424660,10,15,5
564,101.250000,91.088000,4.813850,4,15,5
565,101.250000,91.325000,4.782397,10,15,5
566,101.250000,91.706500,4.989071,10,15,5
567,101.250000,91.364500,4.889664,10,15,5
568,101.250000,91.438500,4.923662,10,15,5
569,101.250000,91.329000,5.148175,10,15,5
570,101.250000,91.628000,4.808832,10,15,5
571,101.250000,91.231500,4.917086,10,15,5
572,101.250000,92.060500,4.375919,10,15,5
573,101.250000,91.722500,4.827714,10,15,5
574,101.250000,91.615500,5.015828,10,15,5
575,101.250000,91.774000,4.369345,10,15,5
576,101.250000,91.711500,4.738802,10,15,5
577,101.250000,91.566500,4.606083,10,15,5
578,101.250000,91.939500,4.615210,10,15,5
579,101.250000,90.932000,5.149240,10,15,5
580,101.250000,92.056000,4.199329,10,15,5
581,101.250000,91.650500,4.633603,10,15,5
582,101.250000,92.157500,4.301647,10,15,5
583,101.250000,90.894000,5.711100,10,15,5
584,101.250000,91.469000,4.836738,10,15,5
585,101.250000,91.433000,4.811150,10,15,5
586,101.250000,91.167000,5.173250,10,15,5
587,101.250000,92.258500,3.898609,10,15,5
588,101.250000,91.375000,5.338813,10,15,5
589,101.250000,90.900000,5.170295,10,15,5
590,101.250000,91.393500,5.020671,10,15,5
591,101.250000,91.192500,5.160598,10,15,5
592,101.250000,91.222000,4.794123,10,15,5
593,101.250000,91.095500,5.470435,10,15,5
594,101.250000,92.024000,4.271665,10,15,5
595,101.250000,90.951500,5.291925,10,15,5
596,101.250000,91.543000,4.703988,10,15,5
