Iteration,Fitness,AVG Fitness,Standard Deviation,Cluster Size,Conflicts,Total Color
548,154.100000,147.356500,6.257614,36,21,6
549,154.100000,147.584500,5.912460,36,21,6
550,154.100000,147.097000,6.657878,36,21,6
551,154.100000,147.883500,5.558516,40,21,6
552,154.100000,147.510000,6.285153,37,21,6
553,154.100000,147.714000,6.094789,37,21,6
554,154.100000,147.565000,6.106822,37,21,6
555,154.100000,147.286000,6.387030,37,21,6
556,154.100000,147.779000,5.853448,37,21,6
557,154.100000,147.935000,5.535533,37,21,6
558,154.100000,147.600500,5.923168,37,21,6
559,154.100000,147.688500,6.024055,37,21,6
560,154.100000,147.740500,5.676899,37,21,6
561,154.100000,147.779500,5.835821,37,21,6
562,154.100000,147.574500,6.077641,37,21,6
563,154.100000,147.376500,6.509833,37,21,6
564,154.100000,148.052000,5.491935,37,21,6
565,154.100000,147.571500,5.972136,37,21,6
566,154.100000,147.409000,6.544996,37,21,6
567,154.100000,147.704500,5.835007,37,21,6
568,154.100000,147.535500,6.051307,37,21,6
569,154.100000,147.655500,5.977671,37,21,6
570,154.100000,147.643500,6.245129,37,21,6
571,154.100000,147.581000,6.041112,37,21,6
572,154.100000,147.646500,5.998326,37,21,6
573,154.100000,147.750000,5.883358,37,21,6
574,154.100000,148.023000,5.471090,37,21,6
575,154.100000,148.026000,5.537673,38,21,6
576,154.100000,147.789500,5.943027,38,21,6
577,154.100000,148.335500,5.197236,39,21,6
578,154.100000,147.747000,6.108612,39,21,6
579,154.100000,148.163000,5.448292,39,21,6
580,154.100000,147.838000,6.086658,39,21,6
581,154.100000,147.610500,6.350812,39,21,6
582,154.100000,148.029500,5.688577,39,21,6
583,154.100000,147.932000,6.170772,39,21,6
584,154.100000,147.610500,6.852752,40,21,6
585,154.100000,148.309000,5.337642,40,21,6
586,154.100000,148.049000,5.658339,40,21,6
587,154.100000,148.097500,5.696891,40,21,6
588,154.100000,148.153000,5.544424,40,21,6
589,154.100000,148.156000,5.469265,40,21,6
590,154.100000,147.617000,6.402352,40,21,6
591,154.100000,148.166000,5.573634,40,21,6
592,154.100000,148.247500,5.488239,40,21,6
593,154.100000,147.772500,6.292286,40,21,6
594,154.100000,147.964500,6.052435,40,21,6
595,154.100000,148.208500,5.513842,40,21,6
596,154.100000,148.166000,5.419607,40,21,6
