Iteration,Fitness,AVG Fitness,Standard Deviation,Cluster Size,Conflicts,Total Color
553,440.200000,415.000000,6.656350,3,18,11
554,440.200000,414.973000,6.992780,2,18,11
555,440.200000,415.234000,7.244435,3,18,11
556,440.200000,414.209000,7.323252,4,18,11
557,440.200000,415.622000,7.222916,8,18,11
558,440.200000,414.559000,6.546527,5,18,11
559,440.200000,414.280000,7.269415,7,18,11
560,440.200000,416.701000,6.883553,4,18,11
561,440.200000,414.316000,6.611319,9,18,11
562,440.200000,414.820000,6.612397,4,18,11
563,440.200000,415.846000,6.382796,2,18,11
564,440.200000,414.865000,6.754648,2,18,11
565,440.200000,414.937000,6.562296,2,18,11
566,440.200000,414.028000,6.823021,6,18,11
567,440.200000,414.856000,6.902149,2,18,11
568,440.200000,414.595000,6.854639,2,18,11
569,440.200000,414.668000,7.978795,3,18,11
570,440.200000,414.991000,6.494353,2,18,11
571,440.200000,414.712000,6.203971,4,18,11
572,440.200000,414.181000,6.823514,2,18,11
573,440.200000,414.721000,6.882141,2,18,11
574,440.200000,414.632000,7.676287,3,18,11
575,440.200000,415.207000,7.516864,3,18,11
576,440.200000,415.549000,6.442259,2,18,11
577,440.200000,414.928000,7.338925,8,18,11
578,440.200000,414.433000,7.270145,2,18,11
579,440.200000,415.306000,6.930842,5,18,11
580,440.200000,414.208000,7.762238,5,18,11
581,440.200000,414.451000,7.508282,15,18,11
582,440.200000,414.424000,7.025213,4,18,11
583,440.200000,414.452000,7.189708,2,18,11
584,440.200000,413.992000,6.876942,3,18,11
585,440.200000,415.099000,7.544872,2,18,11
586,440.200000,413.398000,7.444017,4,18,11
587,440.200000,414.587000,7.041799,15,18,11
588,440.200000,414.874000,7.145819,8,18,11
589,440.200000,415.315000,7.112136,4,18,11
590,440.200000,413.956000,6.856228,11,18,11
591,440.200000,414.640000,6.482500,2,18,11
592,440.200000,414.793000,7.030210,4,18,11
593,440.200000,414.748000,6.876707,6,18,11
594,440.200000,414.622000,6.749616,2,18,11
595,440.200000,414.190000,6.641122,2,18,11
596,440.200000,414.703000,6.837696,2,18,11
